Data as of,Start Week,End Week,State,Condition Group,Condition,ICD10_codes,Age Group,Number of COVID-19 Deaths,Flag
08/23/2020,02/01/2020,08/22/2020,UT,All other conditions and causes (residual),All other conditions and causes (residual),"A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99",All ages,220,
08/23/2020,02/01/2020,08/22/2020,UT,Coronavirus Disease 2019,COVID-19,U071,0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,UT,Coronavirus Disease 2019,COVID-19,U071,25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,UT,Coronavirus Disease 2019,COVID-19,U071,35-44,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,UT,Coronavirus Disease 2019,COVID-19,U071,45-54,22,
08/23/2020,02/01/2020,08/22/2020,UT,Coronavirus Disease 2019,COVID-19,U071,55-64,51,
08/23/2020,02/01/2020,08/22/2020,UT,Coronavirus Disease 2019,COVID-19,U071,65-74,75,
08/23/2020,02/01/2020,08/22/2020,UT,Coronavirus Disease 2019,COVID-19,U071,75-84,88,
08/23/2020,02/01/2020,08/22/2020,UT,Coronavirus Disease 2019,COVID-19,U071,85+,78,
08/23/2020,02/01/2020,08/22/2020,UT,Coronavirus Disease 2019,COVID-19,U071,Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,UT,Coronavirus Disease 2019,COVID-19,U071,All ages,329,
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Influenza and pneumonia,J09-J18,0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Influenza and pneumonia,J09-J18,25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Influenza and pneumonia,J09-J18,35-44,16,
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Influenza and pneumonia,J09-J18,45-54,41,
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Influenza and pneumonia,J09-J18,55-64,127,
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Influenza and pneumonia,J09-J18,65-74,193,
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Influenza and pneumonia,J09-J18,75-84,219,
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Influenza and pneumonia,J09-J18,85+,205,
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Influenza and pneumonia,J09-J18,Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Influenza and pneumonia,J09-J18,All ages,805,
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,35-44,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,45-54,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,55-64,16,
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,65-74,35,
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,75-84,44,
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,85+,48,
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,All ages,146,
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Adult respiratory distress syndrome,J80,0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Adult respiratory distress syndrome,J80,25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Adult respiratory distress syndrome,J80,35-44,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Adult respiratory distress syndrome,J80,45-54,19,
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Adult respiratory distress syndrome,J80,55-64,45,
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Adult respiratory distress syndrome,J80,65-74,75,
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Adult respiratory distress syndrome,J80,75-84,53,
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Adult respiratory distress syndrome,J80,85+,25,
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Adult respiratory distress syndrome,J80,Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Adult respiratory distress syndrome,J80,All ages,224,
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Respiratory failure,J96,0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Respiratory failure,J96,25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Respiratory failure,J96,35-44,11,
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Respiratory failure,J96,45-54,34,
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Respiratory failure,J96,55-64,63,
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Respiratory failure,J96,65-74,145,
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Respiratory failure,J96,75-84,208,
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Respiratory failure,J96,85+,190,
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Respiratory failure,J96,Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Respiratory failure,J96,All ages,655,
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Respiratory arrest,R09.2,0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Respiratory arrest,R09.2,25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Respiratory arrest,R09.2,35-44,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Respiratory arrest,R09.2,45-54,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Respiratory arrest,R09.2,55-64,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Respiratory arrest,R09.2,65-74,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Respiratory arrest,R09.2,75-84,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Respiratory arrest,R09.2,85+,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Respiratory arrest,R09.2,Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Respiratory arrest,R09.2,All ages,13,
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",35-44,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",45-54,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",55-64,10,
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",65-74,22,
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",75-84,25,
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",85+,33,
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",All ages,93,
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Hypertensive diseases,I10-I15,0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Hypertensive diseases,I10-I15,25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Hypertensive diseases,I10-I15,35-44,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Hypertensive diseases,I10-I15,45-54,11,
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Hypertensive diseases,I10-I15,55-64,25,
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Hypertensive diseases,I10-I15,65-74,44,
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Hypertensive diseases,I10-I15,75-84,53,
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Hypertensive diseases,I10-I15,85+,105,
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Hypertensive diseases,I10-I15,Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Hypertensive diseases,I10-I15,All ages,239,
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Ischemic heart disease,I20-I25,0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Ischemic heart disease,I20-I25,25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Ischemic heart disease,I20-I25,35-44,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Ischemic heart disease,I20-I25,45-54,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Ischemic heart disease,I20-I25,55-64,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Ischemic heart disease,I20-I25,65-74,27,
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Ischemic heart disease,I20-I25,75-84,59,
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Ischemic heart disease,I20-I25,85+,56,
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Ischemic heart disease,I20-I25,Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Ischemic heart disease,I20-I25,All ages,151,
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Cardiac arrest,I46,0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Cardiac arrest,I46,25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Cardiac arrest,I46,35-44,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Cardiac arrest,I46,45-54,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Cardiac arrest,I46,55-64,19,
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Cardiac arrest,I46,65-74,24,
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Cardiac arrest,I46,75-84,23,
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Cardiac arrest,I46,85+,18,
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Cardiac arrest,I46,Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Cardiac arrest,I46,All ages,95,
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",35-44,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",45-54,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",55-64,11,
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",65-74,21,
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",75-84,33,
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",85+,54,
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",All ages,122,
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Heart failure,I50,0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Heart failure,I50,25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Heart failure,I50,35-44,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Heart failure,I50,45-54,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Heart failure,I50,55-64,10,
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Heart failure,I50,65-74,28,
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Heart failure,I50,75-84,44,
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Heart failure,I50,85+,78,
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Heart failure,I50,Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Heart failure,I50,All ages,164,
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Cerebrovascular diseases,I60-I69,0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Cerebrovascular diseases,I60-I69,25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Cerebrovascular diseases,I60-I69,35-44,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Cerebrovascular diseases,I60-I69,45-54,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Cerebrovascular diseases,I60-I69,55-64,11,
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Cerebrovascular diseases,I60-I69,65-74,19,
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Cerebrovascular diseases,I60-I69,75-84,32,
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Cerebrovascular diseases,I60-I69,85+,52,
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Cerebrovascular diseases,I60-I69,Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Cerebrovascular diseases,I60-I69,All ages,117,
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",35-44,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",45-54,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",55-64,11,
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",65-74,33,
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",75-84,21,
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",85+,29,
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",All ages,104,
08/23/2020,02/01/2020,08/22/2020,VA,Sepsis,Sepsis,A40-A41,0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Sepsis,Sepsis,A40-A41,25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Sepsis,Sepsis,A40-A41,35-44,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Sepsis,Sepsis,A40-A41,45-54,15,
08/23/2020,02/01/2020,08/22/2020,VA,Sepsis,Sepsis,A40-A41,55-64,42,
08/23/2020,02/01/2020,08/22/2020,VA,Sepsis,Sepsis,A40-A41,65-74,54,
08/23/2020,02/01/2020,08/22/2020,VA,Sepsis,Sepsis,A40-A41,75-84,62,
08/23/2020,02/01/2020,08/22/2020,VA,Sepsis,Sepsis,A40-A41,85+,48,
08/23/2020,02/01/2020,08/22/2020,VA,Sepsis,Sepsis,A40-A41,Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Sepsis,Sepsis,A40-A41,All ages,230,
08/23/2020,02/01/2020,08/22/2020,VA,Malignant neoplasms,Malignant neoplasms,C00-C97,0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Malignant neoplasms,Malignant neoplasms,C00-C97,25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Malignant neoplasms,Malignant neoplasms,C00-C97,35-44,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Malignant neoplasms,Malignant neoplasms,C00-C97,45-54,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Malignant neoplasms,Malignant neoplasms,C00-C97,55-64,13,
08/23/2020,02/01/2020,08/22/2020,VA,Malignant neoplasms,Malignant neoplasms,C00-C97,65-74,27,
08/23/2020,02/01/2020,08/22/2020,VA,Malignant neoplasms,Malignant neoplasms,C00-C97,75-84,36,
08/23/2020,02/01/2020,08/22/2020,VA,Malignant neoplasms,Malignant neoplasms,C00-C97,85+,28,
08/23/2020,02/01/2020,08/22/2020,VA,Malignant neoplasms,Malignant neoplasms,C00-C97,Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Malignant neoplasms,Malignant neoplasms,C00-C97,All ages,107,
08/23/2020,02/01/2020,08/22/2020,VA,Diabetes,Diabetes,E10-E14,0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Diabetes,Diabetes,E10-E14,25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Diabetes,Diabetes,E10-E14,35-44,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,VA,Diabetes,Diabetes,E10-E14,45-54,15,
08/23/2020,02/01/2020,08/22/2020,VA,Diabetes,Diabetes,E10-E14,55-64,40,
08/23/2020,02/01/2020,08/22/2020,VA,Diabetes,Diabetes,E10-E14,65-74,62,
08/23/2020,02/01/2020,08/22/2020,VA,Diabetes,Diabetes,E10-E14,75-84,57,
